,BETA,Total loss,Reconstruction (MSE),KL div,Test MAE,Epochs,Training time,Activation,Batch size,Saved as,Seed,Output nodes
28,0.0010000000474974509,1.2756105661392212,1.2458840608596802,29.726356506347656,0.8732200860977173,90,4 mins 30s,swish,100,BETA=0.001_epochs=90_seed=0_output_nodes=25.hdf5,0,25
29,0.0010000000474974509,1.2257834672927856,1.1970361471176147,28.74740600585937,0.8583869338035583,120,6 mins 0s,swish,100,BETA=0.001_epochs=120_seed=0_output_nodes=25.hdf5,0,25
30,0.0010000000474974509,1.0429903268814087,1.0128905773162842,30.09973335266113,0.7728946805000305,300,15 mins 2s,swish,100,BETA=0.001_epochs=300_seed=0_output_nodes=25.hdf5,0,25
31,0.0010000000474974509,1.1206322908401491,1.0917538404464722,28.87863349914551,0.8002354502677917,600,30 mins 14s,swish,100,BETA=0.001_epochs=600_seed=0_output_nodes=25.hdf5,0,25
32,0.0010000000474974509,2.4002814292907715,2.3959736824035645,4.3080482482910165,1.3285170793533323,30,1 mins 31s,swish,100,BETA=0.001_epochs=30_seed=0_output_nodes=50.hdf5,0,50
33,0.0010000000474974509,2.3388829231262207,2.334439277648926,4.443540096282959,1.3062078952789309,60,3 mins 2s,swish,100,BETA=0.001_epochs=60_seed=0_output_nodes=50.hdf5,0,50
34,0.0010000000474974509,2.197917222976685,2.1914844512939453,6.432651519775392,1.2539448738098145,90,4 mins 34s,swish,100,BETA=0.001_epochs=90_seed=0_output_nodes=50.hdf5,0,50
35,0.0010000000474974509,,,,,120,6 mins 6s,swish,100,BETA=0.001_epochs=120_seed=0_output_nodes=50.hdf5,0,50
36,0.0010000000474974509,,,,,300,15 mins 19s,swish,100,BETA=0.001_epochs=300_seed=0_output_nodes=50.hdf5,0,50
37,0.0010000000474974509,,,,,600,30 mins 36s,swish,100,BETA=0.001_epochs=600_seed=0_output_nodes=50.hdf5,0,50
38,0.001000000047497451,2.4609143733978267,2.457479953765869,3.4344747066497803,1.3557024002075195,30,1 mins 30s,swish,100,BETA=0.001_epochs=30_seed=0_output_nodes=100.hdf5,0,100
39,0.001000000047497451,2.466670274734497,2.4632081985473637,3.462019920349121,1.3530867099761963,60,3 mins 1s,swish,100,BETA=0.001_epochs=60_seed=0_output_nodes=100.hdf5,0,100
40,0.001000000047497451,2.4885149002075195,2.4847736358642583,3.741128206253052,1.3530417680740356,90,4 mins 32s,swish,100,BETA=0.001_epochs=90_seed=0_output_nodes=100.hdf5,0,100
41,0.001000000047497451,2.513946533203125,2.510105848312378,3.840483903884888,1.354069709777832,120,6 mins 4s,swish,100,BETA=0.001_epochs=120_seed=0_output_nodes=100.hdf5,0,100
42,0.001000000047497451,2.455998182296753,2.4522018432617188,3.796790599822998,1.3565680980682373,300,15 mins 21s,swish,100,BETA=0.001_epochs=300_seed=0_output_nodes=100.hdf5,0,100
43,0.001000000047497451,,,,,600,30 mins 37s,swish,100,BETA=0.001_epochs=600_seed=0_output_nodes=100.hdf5,0,100
44,0.0010000000474974513,2.4634525775909424,2.4608545303344727,2.5982248783111572,1.3757258653640747,30,1 mins 30s,swish,100,BETA=0.001_epochs=30_seed=0_output_nodes=200.hdf5,0,200
45,0.0010000000474974513,2.4655215740203857,2.4626731872558594,2.8482515811920166,1.3749600648880005,60,3 mins 0s,swish,100,BETA=0.001_epochs=60_seed=0_output_nodes=200.hdf5,0,200
46,0.0010000000474974513,2.467097759246826,2.4641387462615967,2.959030866622925,1.375041127204895,90,4 mins 30s,swish,100,BETA=0.001_epochs=90_seed=0_output_nodes=200.hdf5,0,200
47,0.0010000000474974513,2.466892719268799,2.4637887477874756,3.1041135787963867,1.3754647970199585,120,6 mins 0s,swish,100,BETA=0.001_epochs=120_seed=0_output_nodes=200.hdf5,0,200
48,0.0010000000474974513,2.469947576522827,2.466853618621826,3.0941972732543945,1.376407504081726,300,14 mins 57s,swish,100,BETA=0.001_epochs=300_seed=0_output_nodes=200.hdf5,0,200
49,0.0010000000474974513,2.4899849891662598,2.486724853515625,3.260427236557007,1.3763847351074219,600,30 mins 7s,swish,100,BETA=0.001_epochs=600_seed=0_output_nodes=200.hdf5,0,200
