,BETA,Total loss,Reconstruction (MSE),KL div,Test MAE,Epochs,Training time,Activation,Batch size,Saved as,Seed,Output nodes
27,0.0010000000474974509,0.25728017091751104,0.2475467920303345,9.733366012573242,0.3818335235118866,120,6 mins 6s,swish,100,BETA=0.001_epochs=120_seed=0_output_nodes=25.hdf5,0,25
28,0.0010000000474974509,0.2124078124761581,0.201175257563591,11.232526779174805,0.33287304639816284,300,15 mins 9s,swish,100,BETA=0.001_epochs=300_seed=0_output_nodes=25.hdf5,0,25
29,0.0010000000474974509,0.1972511261701584,0.18641802668571472,10.833118438720703,0.3145669102668762,600,30 mins 9s,swish,100,BETA=0.001_epochs=600_seed=0_output_nodes=25.hdf5,0,25
30,0.0010000000474974509,0.4814724624156952,0.4801538586616516,1.3186466693878174,0.6121568083763123,30,1 mins 30s,swish,100,BETA=0.001_epochs=30_seed=0_output_nodes=50.hdf5,0,50
31,0.0010000000474974509,0.4680920839309693,0.4658256769180298,2.2664241790771484,0.6008247137069702,60,2 mins 59s,swish,100,BETA=0.001_epochs=60_seed=0_output_nodes=50.hdf5,0,50
32,0.0010000000474974509,0.4437189996242523,0.44105997681617737,2.659059762954712,0.5777761340141296,90,4 mins 29s,swish,100,BETA=0.001_epochs=90_seed=0_output_nodes=50.hdf5,0,50
33,0.0010000000474974509,0.4199667870998383,0.4170486629009247,2.918144941329956,0.5551043748855591,120,5 mins 59s,swish,100,BETA=0.001_epochs=120_seed=0_output_nodes=50.hdf5,0,50
34,0.0010000000474974509,0.3854107856750488,0.3807988166809082,4.611949443817139,0.5163313746452332,300,15 mins 3s,swish,100,BETA=0.001_epochs=300_seed=0_output_nodes=50.hdf5,0,50
35,0.0010000000474974509,0.372659295797348,0.3676285445690155,5.030742168426514,0.5011831521987915,600,30 mins 6s,swish,100,BETA=0.001_epochs=600_seed=0_output_nodes=50.hdf5,0,50
36,0.001000000047497451,0.4913031458854675,0.4902551472187042,1.0479984283447266,0.6223773360252379,30,1 mins 30s,swish,100,BETA=0.001_epochs=30_seed=0_output_nodes=100.hdf5,0,100
37,0.001000000047497451,0.4882521331310272,0.4870665371417999,1.1856034994125366,0.6197786927223206,60,2 mins 59s,swish,100,BETA=0.001_epochs=60_seed=0_output_nodes=100.hdf5,0,100
38,0.001000000047497451,0.4864697456359863,0.485192060470581,1.2776881456375122,0.6178147792816162,90,4 mins 29s,swish,100,BETA=0.001_epochs=90_seed=0_output_nodes=100.hdf5,0,100
39,0.001000000047497451,0.4854957759380341,0.484271913766861,1.2238768339157104,0.6169819831848145,120,5 mins 58s,swish,100,BETA=0.001_epochs=120_seed=0_output_nodes=100.hdf5,0,100
40,0.001000000047497451,0.4827429056167602,0.4813842177391052,1.3587028980255127,0.6143203973770142,300,14 mins 59s,swish,100,BETA=0.001_epochs=300_seed=0_output_nodes=100.hdf5,0,100
41,0.001000000047497451,0.4818191826343536,0.4803672134876251,1.4519851207733154,0.6133019924163818,600,30 mins 5s,swish,100,BETA=0.001_epochs=600_seed=0_output_nodes=100.hdf5,0,100
42,0.0010000000474974513,0.496469646692276,0.496473491191864,-0.0038565979339182377,0.6287680864334106,30,2 mins 25s,swish,100,BETA=0.001_epochs=30_seed=0_output_nodes=200.hdf5,0,200
43,0.0010000000474974513,0.4974464178085327,0.4974493384361267,-0.002959903795272112,0.6285865902900696,60,4 mins 54s,swish,100,BETA=0.001_epochs=60_seed=0_output_nodes=200.hdf5,0,200
44,0.0010000000474974513,0.4975278377532959,0.49752387404441833,0.003948673140257597,0.6287609338760376,90,7 mins 22s,swish,100,BETA=0.001_epochs=90_seed=0_output_nodes=200.hdf5,0,200
45,0.0010000000474974513,0.4976441562175751,0.4976421594619751,0.0020589791238307953,0.6287846565246582,120,9 mins 50s,swish,100,BETA=0.001_epochs=120_seed=0_output_nodes=200.hdf5,0,200
46,0.0010000000474974513,0.49777308106422424,0.49777549505233765,-0.0024383391719311476,0.629139244556427,300,24 mins 45s,swish,100,BETA=0.001_epochs=300_seed=0_output_nodes=200.hdf5,0,200
47,0.0010000000474974513,0.4991532564163208,0.4991515874862671,0.0016827888321131468,0.629125714302063,600,49 mins 42s,swish,100,BETA=0.001_epochs=600_seed=0_output_nodes=200.hdf5,0,200
